player_id,game_id,team_side,team_name,opponent_pitcher_name,opponent_pitcher_hand,batter_bat_side,lineup_position,batting_order_raw,batter_bats_left,batter_bats_right,batter_switch_hitter,pitcher_throws_left,platoon_advantage
621493,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
621566,824929,home,Atlanta Braves,Framber Valdez,,,4,400,0,0,0,0,0
622608,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
622663,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
622761,824929,home,Atlanta Braves,Framber Valdez,,,8,800,0,0,0,0,0
623149,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
623168,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
623211,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
623437,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
623454,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
623474,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
624413,824848,home,Baltimore Orioles,Peter Lambert,,,4,400,0,0,0,0,0
624413,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
624431,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
624641,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
624641,823472,home,Philadelphia Phillies,Logan Webb,,,7,700,0,0,0,0,0
625643,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
640448,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
640455,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
641343,823795,home,Milwaukee Brewers,Michael Soroka,,,4,400,0,0,0,0,0
641680,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
641745,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
641745,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
641755,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
641778,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
641793,823634,away,Washington Nationals,Freddy Peralta,,,0,,0,0,0,0,0
641816,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
641816,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
641835,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
641835,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
641927,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
641933,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
641933,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
641941,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
642086,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
642201,824929,home,Atlanta Braves,Framber Valdez,,,9,900,0,0,0,0,0
642207,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
642215,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
642215,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
642397,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
642528,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
642547,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
642701,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
642715,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
642715,823472,away,San Francisco Giants,Cristopher Sánchez,,,6,600,0,0,0,0,0
642851,825016,home,Athletics,Noah Cameron,,,7,700,0,0,0,0,0
643289,824929,home,Atlanta Braves,Framber Valdez,,,6,600,0,0,0,0,0
643410,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
643446,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
643511,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
645277,824929,home,Atlanta Braves,Framber Valdez,,,3,300,0,0,0,0,0
646240,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
646240,823472,away,San Francisco Giants,Cristopher Sánchez,,,5,500,0,0,0,0,0
646241,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
647336,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
650333,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
650333,823472,away,San Francisco Giants,Cristopher Sánchez,,,3,300,0,0,0,0,0
650402,824929,away,Detroit Tigers,Bryce Elder,,,2,200,0,0,0,0,0
650489,824524,away,Colorado Rockies,Andrew Abbott,,,5,500,0,0,0,0,0
650556,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
650556,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
650644,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
650859,823795,home,Milwaukee Brewers,Michael Soroka,,,6,600,0,0,0,0,0
650911,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
650911,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
650968,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
656271,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
656302,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
656305,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
656305,823472,away,San Francisco Giants,Cristopher Sánchez,,,2,200,0,0,0,0,0
656427,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
656464,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
656484,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
656492,823634,away,Washington Nationals,Freddy Peralta,,,0,,0,0,0,0,0
656546,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
656550,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
656605,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
656638,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
656730,823795,home,Milwaukee Brewers,Michael Soroka,,,0,,0,0,0,0,0
656811,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,4,400,0,0,0,0,0
656849,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
656941,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
656941,823472,home,Philadelphia Phillies,Logan Webb,,,2,200,0,0,0,0,0
656986,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
656986,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
657041,825016,away,Kansas City Royals,Jeffrey Springs,,,3,300,0,0,0,0,0
657044,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
657277,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
657277,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
657424,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
657424,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
657514,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
657746,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
660670,824929,home,Atlanta Braves,Framber Valdez,,,1,100,0,0,0,0,0
660688,823634,away,Washington Nationals,Freddy Peralta,,,0,,0,0,0,0,0
660761,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
660821,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
660853,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
660853,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
661388,823795,home,Milwaukee Brewers,Michael Soroka,,,3,300,0,0,0,0,0
662139,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
663158,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
663330,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
663368,823795,home,Milwaukee Brewers,Michael Soroka,,,0,,0,0,0,0,0
663460,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
663485,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
663567,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
663567,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
663574,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
663586,824929,home,Atlanta Braves,Framber Valdez,,,5,500,0,0,0,0,0
663604,823795,home,Milwaukee Brewers,Michael Soroka,,,0,,0,0,0,0,0
663616,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
663623,823634,away,Washington Nationals,Freddy Peralta,,,0,,0,0,0,0,0
663647,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
663687,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
663698,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
663738,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
663765,823795,home,Milwaukee Brewers,Michael Soroka,,,0,,0,0,0,0,0
663767,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
663767,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
663837,824929,away,Detroit Tigers,Bryce Elder,,,7,700,0,0,0,0,0
663886,824524,home,Cincinnati Reds,Michael Lorenzen,,,6,600,0,0,0,0,0
663903,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
663947,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
663968,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,8,800,0,0,0,0,0
663992,823634,away,Washington Nationals,Freddy Peralta,,,0,,0,0,0,0,0
663993,824524,home,Cincinnati Reds,Michael Lorenzen,,,5,500,0,0,0,0,0
664040,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,2,200,0,0,0,0,0
664141,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
664141,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
664199,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
664238,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
664238,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
664285,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
664702,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
664728,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
664744,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
664744,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
664761,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
664761,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
664854,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
664854,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
664875,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
664954,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
664983,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
664991,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
664991,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
665019,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
665489,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
665561,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
665561,823472,home,Philadelphia Phillies,Logan Webb,,,9,900,0,0,0,0,0
665622,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
665742,823634,home,New York Mets,Miles Mikolas,,,2,200,0,0,0,0,0
665750,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
665750,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
665833,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,1,100,0,0,0,0,0
665877,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
665926,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
666126,825016,home,Athletics,Noah Cameron,,,6,600,0,0,0,0,0
666142,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
666152,823795,home,Milwaukee Brewers,Michael Soroka,,,9,900,0,0,0,0,0
666160,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
666181,824524,home,Cincinnati Reds,Michael Lorenzen,,,9,900,0,0,0,0,0
666182,823634,home,New York Mets,Miles Mikolas,,,1,100,0,0,0,0,0
666200,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
666200,823472,home,Philadelphia Phillies,Logan Webb,,,0,,0,0,0,0,0
666277,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
666397,824524,away,Colorado Rockies,Andrew Abbott,,,0,,0,0,0,0,0
666464,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
666464,823472,away,San Francisco Giants,Cristopher Sánchez,,,8,800,0,0,0,0,0
666619,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
666619,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
666661,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
666969,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
666969,823472,home,Philadelphia Phillies,Logan Webb,,,4,400,0,0,0,0,0
666971,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,6,600,0,0,0,0,0
666974,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
666974,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
667297,823714,away,Toronto Blue Jays,Bailey Ober,,,0,,0,0,0,0,0
667472,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
667670,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
668670,824929,away,Detroit Tigers,Bryce Elder,,,9,900,0,0,0,0,0
668674,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
668678,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
668709,824524,home,Cincinnati Reds,Michael Lorenzen,,,7,700,0,0,0,0,0
668715,824524,home,Cincinnati Reds,Michael Lorenzen,,,8,800,0,0,0,0,0
668804,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,3,300,0,0,0,0,0
668873,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
668873,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
668885,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
668901,823634,home,New York Mets,Miles Mikolas,,,4,400,0,0,0,0,0
668904,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
668930,823795,home,Milwaukee Brewers,Michael Soroka,,,2,200,0,0,0,0,0
668939,824848,home,Baltimore Orioles,Peter Lambert,,,3,300,0,0,0,0,0
668939,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
668941,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
668964,823634,home,New York Mets,Miles Mikolas,,,0,,0,0,0,0,0
669003,823795,home,Milwaukee Brewers,Michael Soroka,,,1,100,0,0,0,0,0
669004,823634,home,New York Mets,Miles Mikolas,,,3,300,0,0,0,0,0
669016,823471,home,Philadelphia Phillies,,,,0,,0,0,0,0,0
669016,823472,home,Philadelphia Phillies,Logan Webb,,,5,500,0,0,0,0,0
669062,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
669062,823472,away,San Francisco Giants,Cristopher Sánchez,,,0,,0,0,0,0,0
669084,823795,home,Milwaukee Brewers,Michael Soroka,,,0,,0,0,0,0,0
669127,825016,home,Athletics,Noah Cameron,,,2,200,0,0,0,0,0
669160,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
669194,823795,away,Arizona Diamondbacks,Brandon Woodruff,,,0,,0,0,0,0,0
669211,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
669211,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
669236,824848,home,Baltimore Orioles,Peter Lambert,,,6,600,0,0,0,0,0
669236,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
669270,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
669276,824929,home,Atlanta Braves,Framber Valdez,,,0,,0,0,0,0,0
669288,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
669288,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
669330,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
669330,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
669357,823391,away,St. Louis Cardinals,Paul Skenes,,,5,500,0,0,0,0,0
669358,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
669358,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
669372,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
669373,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
669387,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
669461,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
669467,823391,away,St. Louis Cardinals,Paul Skenes,,,0,,0,0,0,0,0
669477,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
669477,823472,away,San Francisco Giants,Cristopher Sánchez,,,4,400,0,0,0,0,0
669620,825016,home,Athletics,Noah Cameron,,,0,,0,0,0,0,0
669699,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
669699,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
669724,824929,away,Detroit Tigers,Bryce Elder,,,0,,0,0,0,0,0
669920,824848,away,Houston Astros,Chris Bassitt,,,0,,0,0,0,0,0
669920,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
670167,825016,away,Kansas City Royals,Jeffrey Springs,,,0,,0,0,0,0,0
670242,823714,home,Minnesota Twins,Kevin Gausman,,,0,,0,0,0,0,0
670329,824848,home,Baltimore Orioles,Peter Lambert,,,0,,0,0,0,0,0
670329,824850,home,Baltimore Orioles,Lance McCullers Jr.,,,0,,0,0,0,0,0
670541,824848,away,Houston Astros,Chris Bassitt,,,2,200,0,0,0,0,0
670541,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
670623,824848,away,Houston Astros,Chris Bassitt,,,3,300,0,0,0,0,0
670623,824850,away,Houston Astros,Brandon Young,,,0,,0,0,0,0,0
670770,824524,home,Cincinnati Reds,Michael Lorenzen,,,1,100,0,0,0,0,0
670990,823391,home,Pittsburgh Pirates,Hunter Dobbins,,,0,,0,0,0,0,0
671056,823391,away,St. Louis Cardinals,Paul Skenes,,,2,200,0,0,0,0,0
671096,824524,home,Cincinnati Reds,Michael Lorenzen,,,0,,0,0,0,0,0
671218,823471,away,San Francisco Giants,,,,0,,0,0,0,0,0
